=========================================
== CST Matrix Calculation Priority Log ==
=========================================
Priorities are sorted in ascending order beginning with the lowest priority
 
Group | Shape-ID | ShapeName | Material | User-priority | 2D/3D-Geometry | Material-attributes | Shape-attributes | Feature-ID | Schemetype
4 | 451 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 443) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 452 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 444) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 453 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 445) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 454 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 446) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 455 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 447) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 456 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 448) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 457 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 449) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 458 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 450) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 459 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 451) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 460 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 452) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 461 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 453) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 462 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 454) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 463 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 455) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 464 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 456) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 465 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 457) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 466 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 458) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 467 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 459) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 468 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 460) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 469 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 461) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 470 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 462) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 471 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 463) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 472 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 464) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 473 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 465) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 474 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 466) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 475 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 467) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 476 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 468) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 477 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 469) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 478 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 470) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 479 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 471) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 480 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 472) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 481 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 473) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 482 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 474) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 483 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 475) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 484 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 476) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 485 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 477) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 486 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 478) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 487 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 479) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 488 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 480) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 489 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 481) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 490 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 482) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 491 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 483) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 492 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 484) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 493 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 485) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 494 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 486) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 495 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 487) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 496 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 488) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 497 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 489) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 498 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 490) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 499 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 491) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 500 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 492) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 501 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 493) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 502 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 494) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 503 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 495) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 504 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 496) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 505 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 497) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 506 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 498) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 507 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 499) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 508 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 500) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 509 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 501) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 510 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 502) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 511 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 503) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 512 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 504) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 513 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 505) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 514 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 506) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 515 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 507) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 516 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 508) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 517 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 509) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 518 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 510) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 519 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 511) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 520 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 512) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 521 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 513) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 522 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 514) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 523 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 515) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 524 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 516) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 525 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 517) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 526 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 518) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 527 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 519) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 528 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 520) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 529 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 521) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 530 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 522) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 531 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 523) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 532 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 524) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 533 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 525) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 534 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 526) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 535 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 527) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 536 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 528) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 537 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 529) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 538 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 530) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 539 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 531) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 540 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 532) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 541 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 533) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 542 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 534) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 543 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 535) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 544 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 536) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 545 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 537) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 546 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 538) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 547 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 539) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 548 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 540) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 549 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 541) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 550 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 542) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 551 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 543) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 552 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 544) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 553 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 545) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 554 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 546) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 555 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 547) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 556 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 548) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 557 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 549) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 558 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 550) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 559 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 551) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 560 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 552) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 561 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 553) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 562 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 554) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 563 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 555) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 564 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 556) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 565 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 557) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 566 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 558) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 567 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 559) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 568 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 560) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 569 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 561) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 570 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 562) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
